"","store","upc","week","move","price","profit","descrip","custcoun","Brand","wp","mks","csame","cdiff","Prod2","Prod3","Prod4","Prod5","Prod6","Prod7","Prod8","Prod9","Prod10","Prod11"
"7738",122,3410017306,170,25,0.04163194,8.84,"MILLER GENUINE DRAFT",25712,34100,0.03795168,0.0009723086,6,4,0,0,0,1,0,0,0,0,0,0
"7739",122,3410017505,170,12,0.05819444,27.92,"MILLER GEN DRFT LNNR",25712,34100,0.04194656,0.0004667082,6,4,0,0,0,0,1,0,0,0,0,0
"7740",122,3410057306,170,80,0.04163194,8.84,"MILLER LITE BEER",25712,34100,0.03795168,0.003111388,6,4,0,0,0,0,0,1,0,0,0,0
"7741",122,3410057528,170,19,0.05131944,19.95,"MILLER LITE BEER N.R",25712,34100,0.04108122,0.0007389546,6,4,0,0,0,0,0,0,1,0,0,0
"7742",122,3410057602,170,27,0.05131944,19.95,"MILLER LITE BEER",25712,34100,0.04108122,0.001050093,6,4,0,0,0,0,0,0,0,1,0,0
"7743",122,7336011341,170,9,0.05131944,19.95,"OLD STYLE BEER",25712,73360,0.04108122,0.0003500311,1,9,0,0,0,0,0,0,0,0,1,0
"7744",122,7336011751,170,6,0.05541667,25.88,"OLD STYLE BEER",25712,73360,0.04107483,0.0002333541,1,9,0,0,0,0,0,0,0,0,0,1
"7745",122,1.82e+09,171,6,0.05541667,25.88,"BUDWEISER BEER",30762,18200,0.04107483,0.0001950458,1,9,0,0,0,0,0,0,0,0,0,0
"7746",122,1820011168,171,34,0.03815972,0.36,"BUDWEISER BEER",30762,18200,0.03802235,0.00110526,1,9,1,0,0,0,0,0,0,0,0,0
"7747",122,3.41e+09,171,12,0.05541667,25.88,"MILLER LITE BEER",30762,34100,0.04107483,0.0003900917,6,4,0,1,0,0,0,0,0,0,0,0
"7748",122,3410000554,171,11,0.05541667,25.88,"MILLER GENUINE DRAFT",30762,34100,0.04107483,0.000357584,6,4,0,0,1,0,0,0,0,0,0,0
"7749",122,3410017306,171,43,0.03815972,0.54,"MILLER GENUINE DRAFT",30762,34100,0.03795366,0.001397828,6,4,0,0,0,1,0,0,0,0,0,0
"7750",122,3410017505,171,66,0.04430556,5.32,"MILLER GEN DRFT LNNR",30762,34100,0.0419485,0.002145504,6,4,0,0,0,0,1,0,0,0,0,0
"7751",122,3410057306,171,178,0.03815972,0.54,"MILLER LITE BEER",30762,34100,0.03795366,0.00578636,6,4,0,0,0,0,0,1,0,0,0,0
"7752",122,3410057528,171,23,0.05131944,19.95,"MILLER LITE BEER N.R",30762,34100,0.04108122,0.0007476757,6,4,0,0,0,0,0,0,1,0,0,0
"7753",122,3410057602,171,28,0.05131944,19.95,"MILLER LITE BEER",30762,34100,0.04108122,0.0009102139,6,4,0,0,0,0,0,0,0,1,0,0
"7754",122,7336011341,171,8,0.05131944,19.95,"OLD STYLE BEER",30762,73360,0.04108122,0.0002600611,1,9,0,0,0,0,0,0,0,0,1,0
"7755",122,7336011751,171,8,0.05541667,25.88,"OLD STYLE BEER",30762,73360,0.04107483,0.0002600611,1,9,0,0,0,0,0,0,0,0,0,1
"7756",122,1.82e+09,172,3,0.05541667,25.88,"BUDWEISER BEER",23561,18200,0.04107483,0.0001273291,1,9,0,0,0,0,0,0,0,0,0,0
"7757",122,1820011168,172,26,0.03975694,3.66,"BUDWEISER BEER",23561,18200,0.03830184,0.001103519,1,9,1,0,0,0,0,0,0,0,0,0
"7758",122,3.41e+09,172,18,0.05541667,25.88,"MILLER LITE BEER",23561,34100,0.04107483,0.0007639744,6,4,0,1,0,0,0,0,0,0,0,0
"7759",122,3410000554,172,15,0.05541667,25.88,"MILLER GENUINE DRAFT",23561,34100,0.04107483,0.0006366453,6,4,0,0,1,0,0,0,0,0,0,0
"7760",122,3410017306,172,18,0.03815972,0.54,"MILLER GENUINE DRAFT",23561,34100,0.03795366,0.0007639744,6,4,0,0,0,1,0,0,0,0,0,0
"7761",122,3410017505,172,54,0.04430556,5.32,"MILLER GEN DRFT LNNR",23561,34100,0.0419485,0.002291923,6,4,0,0,0,0,1,0,0,0,0,0
"7762",122,3410057306,172,154,0.03815972,0.54,"MILLER LITE BEER",23561,34100,0.03795366,0.006536225,6,4,0,0,0,0,0,1,0,0,0,0
"7763",122,3410057528,172,10,0.05131944,19.95,"MILLER LITE BEER N.R",23561,34100,0.04108122,0.0004244302,6,4,0,0,0,0,0,0,1,0,0,0
"7764",122,3410057602,172,24,0.05131944,19.95,"MILLER LITE BEER",23561,34100,0.04108122,0.001018632,6,4,0,0,0,0,0,0,0,1,0,0
"7765",122,7336011341,172,9,0.05131944,19.95,"OLD STYLE BEER",23561,73360,0.04108122,0.0003819872,1,9,0,0,0,0,0,0,0,0,1,0
"7766",122,7336011751,172,5,0.05541667,25.88,"OLD STYLE BEER",23561,73360,0.04107483,0.0002122151,1,9,0,0,0,0,0,0,0,0,0,1
"7767",122,1.82e+09,173,3,0.05541667,25.88,"BUDWEISER BEER",25178,18200,0.04107483,0.0001191516,1,9,0,0,0,0,0,0,0,0,0,0
"7768",122,1820011168,173,33,0.04163194,8,"BUDWEISER BEER",25178,18200,0.03830139,0.001310668,1,9,1,0,0,0,0,0,0,0,0,0
"7769",122,3.41e+09,173,16,0.05541667,25.88,"MILLER LITE BEER",25178,34100,0.04107483,0.0006354754,6,4,0,1,0,0,0,0,0,0,0,0
"7770",122,3410000554,173,6,0.05541667,25.88,"MILLER GENUINE DRAFT",25178,34100,0.04107483,0.0002383033,6,4,0,0,1,0,0,0,0,0,0,0
"7771",122,3410017306,173,32,0.03815972,0.54,"MILLER GENUINE DRAFT",25178,34100,0.03795366,0.001270951,6,4,0,0,0,1,0,0,0,0,0,0
"7772",122,3410017505,173,52,0.04430556,5.32,"MILLER GEN DRFT LNNR",25178,34100,0.0419485,0.002065295,6,4,0,0,0,0,1,0,0,0,0,0
"7773",122,3410057306,173,151,0.03815972,0.54,"MILLER LITE BEER",25178,34100,0.03795366,0.005997299,6,4,0,0,0,0,0,1,0,0,0,0
"7774",122,3410057528,173,13,0.05131944,19.95,"MILLER LITE BEER N.R",25178,34100,0.04108122,0.0005163238,6,4,0,0,0,0,0,0,1,0,0,0
"7775",122,3410057602,173,31,0.05131944,19.95,"MILLER LITE BEER",25178,34100,0.04108122,0.001231234,6,4,0,0,0,0,0,0,0,1,0,0
"7776",122,7336011341,173,6,0.05131944,19.95,"OLD STYLE BEER",25178,73360,0.04108122,0.0002383033,1,9,0,0,0,0,0,0,0,0,1,0
"7777",122,7336011751,173,4,0.05541667,25.88,"OLD STYLE BEER",25178,73360,0.04107483,0.0001588689,1,9,0,0,0,0,0,0,0,0,0,1
"7778",122,1.82e+09,174,8,0.05541667,25.88,"BUDWEISER BEER",24064,18200,0.04107483,0.0003324468,1,9,0,0,0,0,0,0,0,0,0,0
"7779",122,1820011168,174,14,0.04163194,8,"BUDWEISER BEER",24064,18200,0.03830139,0.0005817819,1,9,1,0,0,0,0,0,0,0,0,0
"7780",122,3.41e+09,174,16,0.05541667,25.88,"MILLER LITE BEER",24064,34100,0.04107483,0.0006648936,6,4,0,1,0,0,0,0,0,0,0,0
"7781",122,3410000554,174,5,0.05541667,25.88,"MILLER GENUINE DRAFT",24064,34100,0.04107483,0.0002077793,6,4,0,0,1,0,0,0,0,0,0,0
"7782",122,3410017306,174,17,0.04163194,8.84,"MILLER GENUINE DRAFT",24064,34100,0.03795168,0.0007064495,6,4,0,0,0,1,0,0,0,0,0,0
"7783",122,3410017505,174,9,0.05819444,27.92,"MILLER GEN DRFT LNNR",24064,34100,0.04194656,0.0003740027,6,4,0,0,0,0,1,0,0,0,0,0
"7784",122,3410057306,174,59,0.04163194,8.84,"MILLER LITE BEER",24064,34100,0.03795168,0.002451795,6,4,0,0,0,0,0,1,0,0,0,0
"7785",122,3410057528,174,40,0.04159722,1.25,"MILLER LITE BEER N.R",24064,34100,0.04107726,0.001662234,6,4,0,0,0,0,0,0,1,0,0,0
"7786",122,3410057602,174,13,0.05131944,19.95,"MILLER LITE BEER",24064,34100,0.04108122,0.0005402261,6,4,0,0,0,0,0,0,0,1,0,0
"7787",122,7336011341,174,4,0.05131944,19.95,"OLD STYLE BEER",24064,73360,0.04108122,0.0001662234,1,9,0,0,0,0,0,0,0,0,1,0
"7788",122,7336011751,174,4,0.05541667,25.88,"OLD STYLE BEER",24064,73360,0.04107483,0.0001662234,1,9,0,0,0,0,0,0,0,0,0,1
"7789",122,1.82e+09,175,8,0.05541667,25.88,"BUDWEISER BEER",23973,18200,0.04107483,0.0003337088,1,9,0,0,0,0,0,0,0,0,0,0
"7790",122,1820011168,175,18,0.03815972,0.36,"BUDWEISER BEER",23973,18200,0.03802235,0.0007508447,1,9,1,0,0,0,0,0,0,0,0,0
"7791",122,3.41e+09,175,19,0.05541667,25.88,"MILLER LITE BEER",23973,34100,0.04107483,0.0007925583,6,4,0,1,0,0,0,0,0,0,0,0
"7792",122,3410000554,175,9,0.05541667,25.88,"MILLER GENUINE DRAFT",23973,34100,0.04107483,0.0003754224,6,4,0,0,1,0,0,0,0,0,0,0
"7793",122,3410017306,175,25,0.04163194,8.84,"MILLER GENUINE DRAFT",23973,34100,0.03795168,0.00104284,6,4,0,0,0,1,0,0,0,0,0,0
"7794",122,3410017505,175,5,0.05819444,27.92,"MILLER GEN DRFT LNNR",23973,34100,0.04194656,0.000208568,6,4,0,0,0,0,1,0,0,0,0,0
"7795",122,3410057306,175,58,0.04163194,8.84,"MILLER LITE BEER",23973,34100,0.03795168,0.002419388,6,4,0,0,0,0,0,1,0,0,0,0
"7796",122,3410057528,175,44,0.04159722,1.25,"MILLER LITE BEER N.R",23973,34100,0.04107726,0.001835398,6,4,0,0,0,0,0,0,1,0,0,0
"7797",122,3410057602,175,23,0.05131944,19.95,"MILLER LITE BEER",23973,34100,0.04108122,0.0009594127,6,4,0,0,0,0,0,0,0,1,0,0
"7798",122,7336011341,175,8,0.05131944,19.95,"OLD STYLE BEER",23973,73360,0.04108122,0.0003337088,1,9,0,0,0,0,0,0,0,0,1,0
"7799",122,7336011751,175,5,0.05541667,25.88,"OLD STYLE BEER",23973,73360,0.04107483,0.000208568,1,9,0,0,0,0,0,0,0,0,0,1
"7800",122,1.82e+09,176,7,0.05541667,25.88,"BUDWEISER BEER",24504,18200,0.04107483,0.0002856676,1,9,0,0,0,0,0,0,0,0,0,0
"7801",122,1820011168,176,13,0.04163194,8,"BUDWEISER BEER",24504,18200,0.03830139,0.0005305256,1,9,1,0,0,0,0,0,0,0,0,0
"7802",122,3.41e+09,176,22,0.05541667,25.88,"MILLER LITE BEER",24504,34100,0.04107483,0.0008978126,6,4,0,1,0,0,0,0,0,0,0,0
"7803",122,3410000554,176,9,0.05541667,25.88,"MILLER GENUINE DRAFT",24504,34100,0.04107483,0.000367287,6,4,0,0,1,0,0,0,0,0,0,0
"7804",122,3410017306,176,36,0.03815972,0.54,"MILLER GENUINE DRAFT",24504,34100,0.03795366,0.001469148,6,4,0,0,0,1,0,0,0,0,0,0
"7805",122,3410017505,176,56,0.04430556,5.32,"MILLER GEN DRFT LNNR",24504,34100,0.0419485,0.002285341,6,4,0,0,0,0,1,0,0,0,0,0
"7806",122,3410057306,176,94,0.03815972,0.54,"MILLER LITE BEER",24504,34100,0.03795366,0.003836108,6,4,0,0,0,0,0,1,0,0,0,0
"7807",122,3410057528,176,19,0.05131944,19.95,"MILLER LITE BEER N.R",24504,34100,0.04108122,0.0007753836,6,4,0,0,0,0,0,0,1,0,0,0
"7808",122,3410057602,176,22,0.05131944,19.95,"MILLER LITE BEER",24504,34100,0.04108122,0.0008978126,6,4,0,0,0,0,0,0,0,1,0,0
"7809",122,7336011341,176,4,0.05131944,19.95,"OLD STYLE BEER",24504,73360,0.04108122,0.0001632387,1,9,0,0,0,0,0,0,0,0,1,0
"7810",122,7336011751,176,4,0.05541667,25.88,"OLD STYLE BEER",24504,73360,0.04107483,0.0001632387,1,9,0,0,0,0,0,0,0,0,0,1
"7811",122,1.82e+09,177,11,0.05541667,25.88,"BUDWEISER BEER",24667,18200,0.04107483,0.0004459399,1,9,0,0,0,0,0,0,0,0,0,0
"7812",122,1820011168,177,19,0.04163194,8,"BUDWEISER BEER",24667,18200,0.03830139,0.0007702599,1,9,1,0,0,0,0,0,0,0,0,0
"7813",122,3.41e+09,177,13,0.05541667,25.88,"MILLER LITE BEER",24667,34100,0.04107483,0.0005270199,6,4,0,1,0,0,0,0,0,0,0,0
"7814",122,3410000554,177,9,0.05541667,25.88,"MILLER GENUINE DRAFT",24667,34100,0.04107483,0.0003648599,6,4,0,0,1,0,0,0,0,0,0,0
"7815",122,3410017306,177,48,0.03815972,0.54,"MILLER GENUINE DRAFT",24667,34100,0.03795366,0.00194592,6,4,0,0,0,1,0,0,0,0,0,0
"7816",122,3410017505,177,71,0.04430556,5.32,"MILLER GEN DRFT LNNR",24667,34100,0.0419485,0.002878339,6,4,0,0,0,0,1,0,0,0,0,0
"7817",122,3410057306,177,122,0.03815972,0.54,"MILLER LITE BEER",24667,34100,0.03795366,0.004945879,6,4,0,0,0,0,0,1,0,0,0,0
"7818",122,3410057528,177,28,0.05131944,19.95,"MILLER LITE BEER N.R",24667,34100,0.04108122,0.00113512,6,4,0,0,0,0,0,0,1,0,0,0
"7819",122,3410057602,177,18,0.05131944,19.95,"MILLER LITE BEER",24667,34100,0.04108122,0.0007297199,6,4,0,0,0,0,0,0,0,1,0,0
"7820",122,7336011341,177,9,0.05131944,19.95,"OLD STYLE BEER",24667,73360,0.04108122,0.0003648599,1,9,0,0,0,0,0,0,0,0,1,0
"7821",122,7336011751,177,4,0.05541667,25.88,"OLD STYLE BEER",24667,73360,0.04107483,0.00016216,1,9,0,0,0,0,0,0,0,0,0,1
"7822",122,1.82e+09,178,6,0.05541667,25.88,"BUDWEISER BEER",23834,18200,0.04107483,0.0002517412,1,9,0,0,0,0,0,0,0,0,0,0
"7823",122,1820011168,178,26,0.03815972,-0.36,"BUDWEISER BEER",23834,18200,0.0382971,0.001090879,1,9,1,0,0,0,0,0,0,0,0,0
"7824",122,3.41e+09,178,14,0.05541667,25.88,"MILLER LITE BEER",23834,34100,0.04107483,0.0005873962,6,4,0,1,0,0,0,0,0,0,0,0
"7825",122,3410000554,178,3,0.05541667,25.88,"MILLER GENUINE DRAFT",23834,34100,0.04107483,0.0001258706,6,4,0,0,1,0,0,0,0,0,0,0
"7826",122,3410017306,178,27,0.04163194,8.84,"MILLER GENUINE DRAFT",23834,34100,0.03795168,0.001132835,6,4,0,0,0,1,0,0,0,0,0,0
"7827",122,3410017505,178,9,0.05819444,27.92,"MILLER GEN DRFT LNNR",23834,34100,0.04194656,0.0003776118,6,4,0,0,0,0,1,0,0,0,0,0
"7828",122,3410057306,178,74,0.04163194,8.84,"MILLER LITE BEER",23834,34100,0.03795168,0.003104808,6,4,0,0,0,0,0,1,0,0,0,0
"7829",122,3410057528,178,14,0.05131944,19.95,"MILLER LITE BEER N.R",23834,34100,0.04108122,0.0005873962,6,4,0,0,0,0,0,0,1,0,0,0
"7830",122,3410057602,178,24,0.05131944,19.95,"MILLER LITE BEER",23834,34100,0.04108122,0.001006965,6,4,0,0,0,0,0,0,0,1,0,0
"7831",122,7336011341,178,8,0.05131944,19.95,"OLD STYLE BEER",23834,73360,0.04108122,0.0003356549,1,9,0,0,0,0,0,0,0,0,1,0
"7832",122,7336011751,178,10,0.05541667,25.88,"OLD STYLE BEER",23834,73360,0.04107483,0.0004195687,1,9,0,0,0,0,0,0,0,0,0,1
"7833",122,1.82e+09,179,17,0.05541667,25.88,"BUDWEISER BEER",26873,18200,0.04107483,0.0006326052,1,9,0,0,0,0,0,0,0,0,0,0
"7834",122,1820011168,179,34,0.03815972,-0.36,"BUDWEISER BEER",26873,18200,0.0382971,0.00126521,1,9,1,0,0,0,0,0,0,0,0,0
"7835",122,3.41e+09,179,10,0.05541667,25.88,"MILLER LITE BEER",26873,34100,0.04107483,0.0003721207,6,4,0,1,0,0,0,0,0,0,0,0
"7836",122,3410000554,179,10,0.05541667,25.88,"MILLER GENUINE DRAFT",26873,34100,0.04107483,0.0003721207,6,4,0,0,1,0,0,0,0,0,0,0
"7837",122,3410017306,179,13,0.04163194,8.84,"MILLER GENUINE DRAFT",26873,34100,0.03795168,0.0004837569,6,4,0,0,0,1,0,0,0,0,0,0
"7838",122,3410017505,179,14,0.05819444,27.92,"MILLER GEN DRFT LNNR",26873,34100,0.04194656,0.000520969,6,4,0,0,0,0,1,0,0,0,0,0
"7839",122,3410057306,179,53,0.04163194,8.84,"MILLER LITE BEER",26873,34100,0.03795168,0.00197224,6,4,0,0,0,0,0,1,0,0,0,0
"7840",122,3410057528,179,14,0.05131944,19.95,"MILLER LITE BEER N.R",26873,34100,0.04108122,0.000520969,6,4,0,0,0,0,0,0,1,0,0,0
"7841",122,3410057602,179,17,0.05131944,19.95,"MILLER LITE BEER",26873,34100,0.04108122,0.0006326052,6,4,0,0,0,0,0,0,0,1,0,0
"7842",122,7336011341,179,7,0.05131944,19.95,"OLD STYLE BEER",26873,73360,0.04108122,0.0002604845,1,9,0,0,0,0,0,0,0,0,1,0
"7843",122,7336011751,179,11,0.05541667,25.88,"OLD STYLE BEER",26873,73360,0.04107483,0.0004093328,1,9,0,0,0,0,0,0,0,0,0,1
"7844",122,1.82e+09,180,17,0.05541667,25.88,"BUDWEISER BEER",22830,18200,0.04107483,0.0007446343,1,9,0,0,0,0,0,0,0,0,0,0
"7845",122,1820011168,180,14,0.04163194,8,"BUDWEISER BEER",22830,18200,0.03830139,0.0006132282,1,9,1,0,0,0,0,0,0,0,0,0
"7846",122,3.41e+09,180,12,0.05541667,25.88,"MILLER LITE BEER",22830,34100,0.04107483,0.0005256242,6,4,0,1,0,0,0,0,0,0,0,0
"7847",122,3410000554,180,6,0.05541667,25.88,"MILLER GENUINE DRAFT",22830,34100,0.04107483,0.0002628121,6,4,0,0,1,0,0,0,0,0,0,0
"7848",122,3410017306,180,30,0.03815972,0.54,"MILLER GENUINE DRAFT",22830,34100,0.03795366,0.00131406,6,4,0,0,0,1,0,0,0,0,0,0
"7849",122,3410017505,180,14,0.05819444,27.92,"MILLER GEN DRFT LNNR",22830,34100,0.04194656,0.0006132282,6,4,0,0,0,0,1,0,0,0,0,0
"7850",122,3410057306,180,110,0.03815972,0.54,"MILLER LITE BEER",22830,34100,0.03795366,0.004818222,6,4,0,0,0,0,0,1,0,0,0,0
"7851",122,3410057528,180,28,0.04159722,1.25,"MILLER LITE BEER N.R",22830,34100,0.04107726,0.001226456,6,4,0,0,0,0,0,0,1,0,0,0
"7852",122,3410057602,180,17,0.05131944,19.95,"MILLER LITE BEER",22830,34100,0.04108122,0.0007446343,6,4,0,0,0,0,0,0,0,1,0,0
"7853",122,7336011341,180,7,0.05131944,19.95,"OLD STYLE BEER",22830,73360,0.04108122,0.0003066141,1,9,0,0,0,0,0,0,0,0,1,0
"7854",122,7336011751,180,4,0.05541667,25.88,"OLD STYLE BEER",22830,73360,0.04107483,0.0001752081,1,9,0,0,0,0,0,0,0,0,0,1
"7855",122,1.82e+09,181,13,0.05541667,25.88,"BUDWEISER BEER",25619,18200,0.04107483,0.0005074359,1,9,0,0,0,0,0,0,0,0,0,0
"7856",122,1820011168,181,16,0.04163194,8,"BUDWEISER BEER",25619,18200,0.03830139,0.0006245365,1,9,1,0,0,0,0,0,0,0,0,0
"7857",122,3.41e+09,181,12,0.05541667,25.88,"MILLER LITE BEER",25619,34100,0.04107483,0.0004684024,6,4,0,1,0,0,0,0,0,0,0,0
"7858",122,3410000554,181,6,0.05541667,25.88,"MILLER GENUINE DRAFT",25619,34100,0.04107483,0.0002342012,6,4,0,0,1,0,0,0,0,0,0,0
"7859",122,3410017306,181,42,0.03815972,0.54,"MILLER GENUINE DRAFT",25619,34100,0.03795366,0.001639408,6,4,0,0,0,1,0,0,0,0,0,0
"7860",122,3410017505,181,6,0.05819444,27.92,"MILLER GEN DRFT LNNR",25619,34100,0.04194656,0.0002342012,6,4,0,0,0,0,1,0,0,0,0,0
"7861",122,3410057306,181,115,0.03815972,0.54,"MILLER LITE BEER",25619,34100,0.03795366,0.004488856,6,4,0,0,0,0,0,1,0,0,0,0
"7862",122,3410057528,181,13,0.05131944,19.95,"MILLER LITE BEER N.R",25619,34100,0.04108122,0.0005074359,6,4,0,0,0,0,0,0,1,0,0,0
"7863",122,3410057602,181,17,0.05131944,19.95,"MILLER LITE BEER",25619,34100,0.04108122,0.00066357,6,4,0,0,0,0,0,0,0,1,0,0
"7864",122,7336011341,181,10,0.05131944,19.95,"OLD STYLE BEER",25619,73360,0.04108122,0.0003903353,1,9,0,0,0,0,0,0,0,0,1,0
"7865",122,7336011751,181,11,0.05541667,25.88,"OLD STYLE BEER",25619,73360,0.04107483,0.0004293688,1,9,0,0,0,0,0,0,0,0,0,1
"7866",122,1.82e+09,182,13,0.05541667,25.88,"BUDWEISER BEER",24198,18200,0.04107483,0.0005372345,1,9,0,0,0,0,0,0,0,0,0,0
"7867",122,1820011168,182,24,0.03815972,-0.36,"BUDWEISER BEER",24198,18200,0.0382971,0.0009918175,1,9,1,0,0,0,0,0,0,0,0,0
"7868",122,3.41e+09,182,10,0.05541667,25.88,"MILLER LITE BEER",24198,34100,0.04107483,0.0004132573,6,4,0,1,0,0,0,0,0,0,0,0
"7869",122,3410000554,182,4,0.05541667,25.88,"MILLER GENUINE DRAFT",24198,34100,0.04107483,0.0001653029,6,4,0,0,1,0,0,0,0,0,0,0
"7870",122,3410017306,182,19,0.04163194,8.84,"MILLER GENUINE DRAFT",24198,34100,0.03795168,0.0007851889,6,4,0,0,0,1,0,0,0,0,0,0
"7871",122,3410017505,182,52,0.04430556,5.32,"MILLER GEN DRFT LNNR",24198,34100,0.0419485,0.002148938,6,4,0,0,0,0,1,0,0,0,0,0
"7872",122,3410057306,182,50,0.04163194,8.84,"MILLER LITE BEER",24198,34100,0.03795168,0.002066286,6,4,0,0,0,0,0,1,0,0,0,0
"7873",122,3410057528,182,18,0.05131944,19.95,"MILLER LITE BEER N.R",24198,34100,0.04108122,0.0007438631,6,4,0,0,0,0,0,0,1,0,0,0
"7874",122,3410057602,182,48,0.04159722,1.25,"MILLER LITE BEER",24198,34100,0.04107726,0.001983635,6,4,0,0,0,0,0,0,0,1,0,0
"7875",122,7336011341,182,5,0.05131944,19.95,"OLD STYLE BEER",24198,73360,0.04108122,0.0002066286,1,9,0,0,0,0,0,0,0,0,1,0
"7876",122,7336011751,182,1,0.05541667,25.88,"OLD STYLE BEER",24198,73360,0.04107483,4.132573e-05,1,9,0,0,0,0,0,0,0,0,0,1
"7877",122,1.82e+09,183,5,0.05541667,25.88,"BUDWEISER BEER",24410,18200,0.04107483,0.0002048341,1,9,0,0,0,0,0,0,0,0,0,0
"7878",122,1820011168,183,27,0.03815972,-0.36,"BUDWEISER BEER",24410,18200,0.0382971,0.001106104,1,9,1,0,0,0,0,0,0,0,0,0
"7879",122,3.41e+09,183,13,0.05541667,25.88,"MILLER LITE BEER",24410,34100,0.04107483,0.0005325686,6,4,0,1,0,0,0,0,0,0,0,0
"7880",122,3410000554,183,10,0.05541667,25.88,"MILLER GENUINE DRAFT",24410,34100,0.04107483,0.0004096682,6,4,0,0,1,0,0,0,0,0,0,0
"7881",122,3410017306,183,24,0.03815972,0.54,"MILLER GENUINE DRAFT",24410,34100,0.03795366,0.0009832036,6,4,0,0,0,1,0,0,0,0,0,0
"7882",122,3410017505,183,47,0.04430556,5.32,"MILLER GEN DRFT LNNR",24410,34100,0.0419485,0.00192544,6,4,0,0,0,0,1,0,0,0,0,0
"7883",122,3410057306,183,84,0.03815972,0.54,"MILLER LITE BEER",24410,34100,0.03795366,0.003441213,6,4,0,0,0,0,0,1,0,0,0,0
"7884",122,3410057528,183,16,0.05131944,19.95,"MILLER LITE BEER N.R",24410,34100,0.04108122,0.0006554691,6,4,0,0,0,0,0,0,1,0,0,0
"7885",122,3410057602,183,46,0.04159722,1.25,"MILLER LITE BEER",24410,34100,0.04107726,0.001884474,6,4,0,0,0,0,0,0,0,1,0,0
"7886",122,7336011341,183,11,0.05131944,19.95,"OLD STYLE BEER",24410,73360,0.04108122,0.000450635,1,9,0,0,0,0,0,0,0,0,1,0
"7887",122,7336011751,183,6,0.05541667,25.88,"OLD STYLE BEER",24410,73360,0.04107483,0.0002458009,1,9,0,0,0,0,0,0,0,0,0,1
"7888",122,1.82e+09,184,7,0.05541667,25.88,"BUDWEISER BEER",24566,18200,0.04107483,0.0002849467,1,9,0,0,0,0,0,0,0,0,0,0
"7889",122,1820011168,184,7,0.04163194,8,"BUDWEISER BEER",24566,18200,0.03830139,0.0002849467,1,9,1,0,0,0,0,0,0,0,0,0
"7890",122,3.41e+09,184,21,0.05541667,25.88,"MILLER LITE BEER",24566,34100,0.04107483,0.00085484,6,4,0,1,0,0,0,0,0,0,0,0
"7891",122,3410000554,184,12,0.05541667,25.88,"MILLER GENUINE DRAFT",24566,34100,0.04107483,0.00048848,6,4,0,0,1,0,0,0,0,0,0,0
"7892",122,3410017306,184,34,0.03815972,0.54,"MILLER GENUINE DRAFT",24566,34100,0.03795366,0.001384027,6,4,0,0,0,1,0,0,0,0,0,0
"7893",122,3410017505,184,10,0.05819444,27.92,"MILLER GEN DRFT LNNR",24566,34100,0.04194656,0.0004070667,6,4,0,0,0,0,1,0,0,0,0,0
"7894",122,3410057306,184,96,0.03815972,0.54,"MILLER LITE BEER",24566,34100,0.03795366,0.00390784,6,4,0,0,0,0,0,1,0,0,0,0
"7895",122,3410057528,184,23,0.05131944,19.95,"MILLER LITE BEER N.R",24566,34100,0.04108122,0.0009362534,6,4,0,0,0,0,0,0,1,0,0,0
"7896",122,3410057602,184,20,0.05131944,19.95,"MILLER LITE BEER",24566,34100,0.04108122,0.0008141334,6,4,0,0,0,0,0,0,0,1,0,0
"7897",122,7336011341,184,6,0.05131944,19.95,"OLD STYLE BEER",24566,73360,0.04108122,0.00024424,1,9,0,0,0,0,0,0,0,0,1,0
"7898",122,7336011751,184,6,0.05541667,25.88,"OLD STYLE BEER",24566,73360,0.04107483,0.00024424,1,9,0,0,0,0,0,0,0,0,0,1
"7899",122,1.82e+09,185,9,0.05541667,25.88,"BUDWEISER BEER",24331,18200,0.04107483,0.0003698985,1,9,0,0,0,0,0,0,0,0,0,0
"7900",122,1820011168,185,13,0.04163194,8,"BUDWEISER BEER",24331,18200,0.03830139,0.0005342978,1,9,1,0,0,0,0,0,0,0,0,0
"7901",122,3.41e+09,185,7,0.05541667,25.88,"MILLER LITE BEER",24331,34100,0.04107483,0.0002876988,6,4,0,1,0,0,0,0,0,0,0,0
"7902",122,3410000554,185,11,0.05541667,25.88,"MILLER GENUINE DRAFT",24331,34100,0.04107483,0.0004520981,6,4,0,0,1,0,0,0,0,0,0,0
"7903",122,3410017306,185,23,0.04163194,8.84,"MILLER GENUINE DRAFT",24331,34100,0.03795168,0.0009452961,6,4,0,0,0,1,0,0,0,0,0,0
"7904",122,3410017505,185,12,0.05819444,27.92,"MILLER GEN DRFT LNNR",24331,34100,0.04194656,0.000493198,6,4,0,0,0,0,1,0,0,0,0,0
"7905",122,3410057306,185,68,0.04163194,8.84,"MILLER LITE BEER",24331,34100,0.03795168,0.002794789,6,4,0,0,0,0,0,1,0,0,0,0
"7906",122,3410057528,185,24,0.05131944,19.95,"MILLER LITE BEER N.R",24331,34100,0.04108122,0.000986396,6,4,0,0,0,0,0,0,1,0,0,0
"7907",122,3410057602,185,30,0.05131944,19.95,"MILLER LITE BEER",24331,34100,0.04108122,0.001232995,6,4,0,0,0,0,0,0,0,1,0,0
